id,state,period,price
"5789","MO","200302","6.02"
"5790","MO","200301","5.99"
"5791","MO","200212","6.11"
"5792","MO","200211","6.45"
"5793","MO","200210","6.62"
"5794","MO","200209","7.23"
"5795","MO","200208","7.92"
"5796","MO","200207","8.05"
"5797","MO","200206","8.22"
"5798","MO","200205","7.72"
"5799","MO","200204","6.63"
"5800","MO","200203","6.46"
"5801","MO","200202","6.37"
"5802","MO","200201","6.16"
"5803","MO","200112","6.37"
"5804","MO","200111","6.63"
"5805","MO","200110","6.86"
"5806","MO","200109","7.22"
"5807","MO","200108","7.92"
"5808","MO","200107","8.04"
"5809","MO","200106","8.15"
"5810","MO","200105","7.42"
"5811","MO","200104","6.55"
"5812","MO","200103","6.42"
"5813","MO","200102","6.11"
"5814","MO","200101","5.87"
"5815","PA","201309","13.32"
"5816","PA","201308","13.25"
"5817","PA","201307","13.11"
"5818","PA","201306","13.09"
"5819","PA","201305","12.93"
"5820","PA","201304","12.6"
"5821","PA","201303","12.3"
"5822","PA","201302","12.33"
"5823","PA","201301","12.35"
"5824","PA","201212","12.59"
"5825","PA","201211","12.6"
"5826","PA","201210","12.8"
"5827","PA","201209","12.57"
"5828","PA","201208","12.68"
"5829","PA","201207","12.62"
"5830","PA","201206","12.89"
"5831","PA","201205","12.99"
"5832","PA","201204","12.97"
"5833","PA","201203","12.78"
"5834","PA","201202","12.79"
"5835","PA","201201","12.83"
"5836","PA","201112","13.17"
"5837","PA","201111","13.46"
"5838","PA","201110","13.65"
"5839","PA","201109","13.91"
"5840","PA","201108","13.63"
"5841","PA","201107","13.56"
"5842","PA","201106","13.62"
"5843","PA","201105","13.48"
"5844","PA","201104","13.21"
"5845","PA","201103","12.98"
"5846","PA","201102","12.59"
"5847","PA","201101","12.39"
"5848","PA","201012","12.22"
"5849","PA","201011","12.68"
"5850","PA","201010","13.03"
"5851","PA","201009","12.95"
"5852","PA","201008","13.23"
"5853","PA","201007","13.33"
"5854","PA","201006","13.3"
"5855","PA","201005","13.36"
"5856","PA","201004","12.93"
"5857","PA","201003","12.34"
"5858","PA","201002","12.12"
"5859","PA","201001","11.49"
"5860","PA","200912","11.28"
"5861","PA","200911","11.57"
"5862","PA","200910","11.89"
"5863","PA","200909","11.96"
"5864","PA","200908","12.4"
"5865","PA","200907","12.42"
"5866","PA","200906","12.44"
"5867","PA","200905","12.03"
"5868","PA","200904","11.58"
"5869","PA","200903","11.16"
"5870","PA","200902","11.0"
"5871","PA","200901","10.79"
"5872","PA","200812","10.81"
"5873","PA","200811","11.35"
"5874","PA","200810","11.79"
"5875","PA","200809","11.76"
"5876","PA","200808","11.93"
"5877","PA","200807","12.22"
"5878","PA","200806","12.11"
"5879","PA","200805","11.76"
"5880","PA","200804","11.13"
"5881","PA","200803","10.72"
"5882","PA","200802","10.7"
"5883","PA","200801","10.48"
"5884","PA","200712","10.53"
"5885","PA","200711","11.08"
"5886","PA","200710","11.36"
"5887","PA","200709","11.3"
"5888","PA","200708","11.57"
"5889","PA","200707","11.46"
"5890","PA","200706","11.64"
"5891","PA","200705","11.32"
"5892","PA","200704","10.75"
"5893","PA","200703","10.25"
"5894","PA","200702","10.25"
"5895","PA","200701","10.28"
"5896","PA","200612","10.06"
"5897","PA","200611","10.1"
"5898","PA","200610","10.6"
"5899","PA","200609","10.55"
"5900","PA","200608","10.78"
"5901","PA","200607","11.0"
"5902","PA","200606","10.99"
"5903","PA","200605","10.78"
"5904","PA","200604","10.28"
"5905","PA","200603","9.82"
"5906","PA","200602","9.93"
"5907","PA","200601","9.51"
"5908","PA","200512","9.36"
"5909","PA","200511","10.05"
"5910","PA","200510","10.02"
"5911","PA","200509","10.36"
"5912","PA","200508","10.36"
"5913","PA","200507","10.41"
"5914","PA","200506","10.5"
"5915","PA","200505","10.06"
"5916","PA","200504","9.72"
"5917","PA","200503","9.31"
"5918","PA","200502","9.26"
"5919","PA","200501","9.11"
"5920","PA","200412","9.14"
"5921","PA","200411","9.59"
"5922","PA","200410","9.69"
"5923","PA","200409","10.17"
"5924","PA","200408","10.2"
"5925","PA","200407","10.21"
"5926","PA","200406","10.22"
"5927","PA","200405","9.83"
"5928","PA","200404","9.44"
"5929","PA","200403","9.2"
"5930","PA","200402","8.91"
"5931","PA","200401","8.8"
"5932","PA","200312","9.17"
"5933","PA","200311","9.6"
"5934","PA","200310","9.79"
"5935","PA","200309","10.08"
"5936","PA","200308","10.22"
"5937","PA","200307","10.28"
"5938","PA","200306","10.19"
"5939","PA","200305","9.82"
"5940","PA","200304","9.43"
"5941","PA","200303","9.11"
"5942","PA","200302","8.93"
"5943","PA","200301","8.91"
"5944","PA","200212","9.17"
"5945","PA","200211","9.48"
"5946","PA","200210","9.87"
"5947","PA","200209","10.04"
"5948","PA","200208","10.21"
"5949","PA","200207","10.27"
"5950","PA","200206","10.34"
"5951","PA","200205","9.93"
"5952","PA","200204","9.54"
"5953","PA","200203","9.37"
"5954","PA","200202","9.47"
"5955","PA","200201","9.21"
"5956","PA","200112","9.43"
"5957","PA","200111","9.63"
"5958","PA","200110","9.95"
"5959","PA","200109","9.97"
"5960","PA","200108","10.25"
"5961","PA","200107","10.32"
"5962","PA","200106","10.63"
"5963","PA","200105","9.98"
"5964","PA","200104","9.38"
"5965","PA","200103","9.29"
"5966","PA","200102","9.01"
"5967","PA","200101","8.74"
"5968","RI","201309","18.14"
"5969","RI","201308","15.73"
"5970","RI","201307","11.27"
"5971","RI","201306","16.9"
"5972","RI","201305","14.84"
"5973","RI","201304","14.36"
"5974","RI","201303","16.23"
"5975","RI","201302","16.51"
"5976","RI","201301","14.8"
"5977","RI","201212","15.71"
"5978","RI","201211","13.07"
"5979","RI","201210","13.66"
"5980","RI","201209","15.09"
"5981","RI","201208","14.0"
"5982","RI","201207","13.9"
"5983","RI","201206","15.32"
"5984","RI","201205","14.41"
"5985","RI","201204","13.15"
"5986","RI","201203","14.82"
"5987","RI","201202","14.94"
"5988","RI","201201","14.75"
"5989","RI","201112","14.33"
"5990","RI","201111","13.19"
"5991","RI","201110","12.43"
"5992","RI","201109","14.53"
"5993","RI","201108","14.28"
"5994","RI","201107","13.06"
"5995","RI","201106","14.06"
"5996","RI","201105","13.48"
"5997","RI","201104","14.22"
"5998","RI","201103","15.76"
"5999","RI","201102","16.36"
"6000","RI","201101","16.21"
"6001","RI","201012","14.95"
"6002","RI","201011","15.97"
"6003","RI","201010","15.85"
"6004","RI","201009","15.76"
"6005","RI","201008","17.1"
"6006","RI","201007","15.21"
"6007","RI","201006","16.6"
"6008","RI","201005","15.26"
"6009","RI","201004","15.88"
"6010","RI","201003","17.12"
"6011","RI","201002","16.1"
"6012","RI","201001","15.49"
"6013","RI","200912","14.63"
"6014","RI","200911","15.17"
"6015","RI","200910","14.96"
"6016","RI","200909","16.17"
"6017","RI","200908","13.9"
"6018","RI","200907","14.6"
"6019","RI","200906","16.27"
"6020","RI","200905","14.97"
"6021","RI","200904","17.98"
"6022","RI","200903","14.65"
"6023","RI","200902","17.71"
"6024","RI","200901","17.27"
"6025","RI","200812","18.63"
"6026","RI","200811","19.35"
"6027","RI","200810","17.45"
"6028","RI","200809","18.0"
"6029","RI","200808","18.11"
"6030","RI","200807","17.89"
"6031","RI","200806","16.08"
"6032","RI","200805","22.0"
"6033","RI","200804","14.95"
"6034","RI","200803","16.85"
"6035","RI","200802","14.99"
"6036","RI","200801","15.34"
"6037","RI","200712","14.62"
"6038","RI","200711","14.65"
"6039","RI","200710","14.16"
"6040","RI","200709","15.51"
"6041","RI","200708","13.16"
"6042","RI","200707","14.33"
"6043","RI","200706","14.31"
"6044","RI","200705","13.52"
"6045","RI","200704","14.05"
"6046","RI","200703","13.44"
"6047","RI","200702","13.25"
"6048","RI","200701","13.91"
"6049","RI","200612","14.28"
"6050","RI","200611","14.34"
"6051","RI","200610","15.08"
"6052","RI","200609","15.33"
"6053","RI","200608","15.23"
"6054","RI","200607","15.06"
"6055","RI","200606","15.7"
"6056","RI","200605","15.47"
"6057","RI","200604","15.46"
"6058","RI","200603","15.83"
"6059","RI","200602","14.74"
"6060","RI","200601","14.94"
"6061","RI","200512","15.01"
"6062","RI","200511","14.48"
"6063","RI","200510","13.44"
"6064","RI","200509","13.62"
"6065","RI","200508","13.08"
"6066","RI","200507","13.17"
"6067","RI","200506","12.85"
"6068","RI","200505","12.67"
"6069","RI","200504","12.6"
"6070","RI","200503","12.54"
"6071","RI","200502","10.64"
"6072","RI","200501","12.11"
"6073","RI","200412","13.36"
"6074","RI","200411","12.27"
"6075","RI","200410","12.73"
"6076","RI","200409","11.57"
"6077","RI","200408","12.3"
"6078","RI","200407","12.26"
"6079","RI","200406","11.96"
"6080","RI","200405","11.8"
"6081","RI","200404","11.59"
"6082","RI","200403","12.17"
"6083","RI","200402","12.25"
"6084","RI","200401","11.9"
"6085","RI","200312","12.79"
"6086","RI","200311","12.21"
"6087","RI","200310","11.92"
"6088","RI","200309","12.54"
"6089","RI","200308","12.59"
"6090","RI","200307","12.7"
"6091","RI","200306","11.22"
"6092","RI","200305","11.46"
"6093","RI","200304","10.18"
"6094","RI","200303","10.24"
"6095","RI","200302","11.32"
"6096","RI","200301","9.8"
"6097","RI","200212","10.37"
"6098","RI","200211","10.62"
"6099","RI","200210","10.5"
"6100","RI","200209","10.2"
"6101","RI","200208","10.42"
"6102","RI","200207","9.56"
"6103","RI","200206","10.65"
"6104","RI","200205","10.01"
"6105","RI","200204","10.41"
"6106","RI","200203","9.29"
"6107","RI","200202","10.28"
"6108","RI","200201","10.34"
"6109","RI","200112","11.4"
"6110","RI","200111","11.56"
"6111","RI","200110","11.68"
"6112","RI","200109","12.37"
"6113","RI","200108","11.64"
"6114","RI","200107","12.97"
"6115","RI","200106","12.57"
"6116","RI","200105","12.38"
"6117","RI","200104","13.17"
"6118","RI","200103","12.04"
"6119","RI","200102","12.02"
"6120","RI","200101","11.96"
"6121","SC","201309","11.89"
"6122","SC","201308","12.01"
"6123","SC","201307","12.12"
"6124","SC","201306","12.02"
"6125","SC","201305","12.52"
"6126","SC","201304","11.86"
"6127","SC","201303","10.96"
"6128","SC","201302","11.44"
"6129","SC","201301","11.63"
"6130","SC","201212","11.87"
"6131","SC","201211","11.67"
"6132","SC","201210","11.8"
"6133","SC","201209","11.85"
"6134","SC","201208","12.14"
"6135","SC","201207","11.48"
"6136","SC","201206","12.32"
"6137","SC","201205","11.4"
"6138","SC","201204","11.94"
"6139","SC","201203","12.04"
"6140","SC","201202","11.64"
"6141","SC","201201","11.15"
"6142","SC","201112","11.28"
"6143","SC","201111","11.39"
"6144","SC","201110","11.49"
"6145","SC","201109","11.77"
"6146","SC","201108","11.16"
"6147","SC","201107","10.99"
"6148","SC","201106","10.72"
"6149","SC","201105","11.38"
"6150","SC","201104","11.21"
"6151","SC","201103","11.19"
"6152","SC","201102","10.77"
"6153","SC","201101","10.09"
"6154","SC","201012","10.13"
"6155","SC","201011","11.14"
"6156","SC","201010","11.09"
"6157","SC","201009","10.69"
"6158","SC","201008","10.86"
"6159","SC","201007","10.78"
"6160","SC","201006","10.8"
"6161","SC","201005","10.75"
"6162","SC","201004","10.96"
"6163","SC","201003","9.11"
"6164","SC","201002","10.3"
"6165","SC","201001","9.95"
"6166","SC","200912","9.82"
"6167","SC","200911","10.93"
"6168","SC","200910","10.97"
"6169","SC","200909","10.47"
"6170","SC","200908","10.46"
"6171","SC","200907","10.55"
"6172","SC","200906","10.59"
"6173","SC","200905","10.64"
"6174","SC","200904","10.67"
"6175","SC","200903","10.43"
"6176","SC","200902","10.26"
"6177","SC","200901","9.96"
"6178","SC","200812","9.7"
"6179","SC","200811","10.09"
"6180","SC","200810","10.43"
"6181","SC","200809","10.25"
"6182","SC","200808","10.28"
"6183","SC","200807","10.14"
"6184","SC","200806","10.26"
"6185","SC","200805","10.15"
"6186","SC","200804","9.75"
"6187","SC","200803","9.41"
"6188","SC","200802","9.09"
"6189","SC","200801","9.08"
"6190","SC","200712","9.06"
"6191","SC","200711","9.32"
"6192","SC","200710","9.38"
"6193","SC","200709","9.2"
"6194","SC","200708","9.33"
"6195","SC","200707","9.31"
"6196","SC","200706","9.29"
"6197","SC","200705","9.29"
"6198","SC","200704","9.35"
"6199","SC","200703","8.98"
"6200","SC","200702","8.89"
"6201","SC","200701","8.86"
"6202","SC","200612","8.86"
"6203","SC","200611","9.34"
"6204","SC","200610","9.29"
"6205","SC","200609","9.29"
"6206","SC","200608","9.26"
"6207","SC","200607","9.09"
"6208","SC","200606","9.18"
"6209","SC","200605","9.08"
"6210","SC","200604","9.05"
"6211","SC","200603","8.59"
"6212","SC","200602","8.65"
"6213","SC","200601","8.56"
"6214","SC","200512","8.79"
"6215","SC","200511","8.95"
"6216","SC","200510","8.9"
"6217","SC","200509","8.91"
"6218","SC","200508","8.84"
"6219","SC","200507","8.79"
"6220","SC","200506","8.68"
"6221","SC","200505","8.96"
"6222","SC","200504","8.81"
"6223","SC","200503","8.39"
"6224","SC","200502","8.27"
"6225","SC","200501","7.96"
"6226","SC","200412","7.85"
"6227","SC","200411","8.71"
"6228","SC","200410","8.43"
"6229","SC","200409","8.51"
"6230","SC","200408","8.34"
"6231","SC","200407","8.22"
"6232","SC","200406","8.22"
"6233","SC","200405","8.26"
"6234","SC","200404","8.65"
"6235","SC","200403","7.43"
"6236","SC","200402","7.66"
"6237","SC","200401","7.66"
"6238","SC","200312","7.75"
"6239","SC","200311","8.59"
"6240","SC","200310","8.31"
"6241","SC","200309","8.13"
"6242","SC","200308","8.19"
"6243","SC","200307","8.03"
"6244","SC","200306","8.2"
"6245","SC","200305","8.19"
"6246","SC","200304","8.37"
"6247","SC","200303","7.86"
"6248","SC","200302","7.5"
"6249","SC","200301","7.61"
"6250","SC","200212","7.31"
"6251","SC","200211","7.93"
"6252","SC","200210","7.78"
"6253","SC","200209","7.76"
"6254","SC","200208","7.79"
"6255","SC","200207","7.84"
"6256","SC","200206","7.89"
"6257","SC","200205","7.9"
"6258","SC","200204","7.95"
"6259","SC","200203","7.66"
"6260","SC","200202","7.65"
"6261","SC","200201","7.38"
"6262","SC","200112","7.73"
"6263","SC","200111","7.78"
"6264","SC","200110","7.97"
"6265","SC","200109","7.68"
"6266","SC","200108","7.75"
"6267","SC","200107","7.7"
"6268","SC","200106","7.8"
"6269","SC","200105","7.79"
"6270","SC","200104","7.69"
"6271","SC","200103","7.76"
"6272","SC","200102","7.49"
"6273","SC","200101","7.36"
"6274","SD","201309","11.16"
"6275","SD","201308","11.35"
"6276","SD","201307","11.19"
"6277","SD","201306","11.29"
"6278","SD","201305","10.66"
"6279","SD","201304","9.77"
"6280","SD","201303","9.6"
"6281","SD","201302","9.48"
"6282","SD","201301","9.07"
"6283","SD","201212","9.58"
"6284","SD","201211","10.01"
"6285","SD","201210","10.66"
"6286","SD","201209","10.85"
"6287","SD","201208","10.6"
"6288","SD","201207","10.59"
"6289","SD","201206","10.47"
"6290","SD","201205","10.61"
"6291","SD","201204","10.22"
"6292","SD","201203","9.49"
"6293","SD","201202","9.26"
"6294","SD","201201","9.22"
"6295","SD","201112","9.18"
"6296","SD","201111","9.61"
"6297","SD","201110","10.15"
"6298","SD","201109","10.27"
"6299","SD","201108","9.91"
"6300","SD","201107","10.21"
"6301","SD","201106","10.29"
"6302","SD","201105","9.59"
"6303","SD","201104","9.0"
"6304","SD","201103","8.63"
"6305","SD","201102","8.4"
"6306","SD","201101","8.34"
"6307","SD","201012","8.49"
"6308","SD","201011","9.19"
"6309","SD","201010","9.84"
"6310","SD","201009","9.81"
"6311","SD","201008","9.68"
"6312","SD","201007","9.94"
"6313","SD","201006","9.86"
"6314","SD","201005","9.43"
"6315","SD","201004","8.8"
"6316","SD","201003","8.28"
"6317","SD","201002","8.07"
"6318","SD","201001","7.8"
"6319","SD","200912","8.12"
"6320","SD","200911","8.49"
"6321","SD","200910","9.02"
"6322","SD","200909","9.33"
"6323","SD","200908","9.23"
"6324","SD","200907","9.32"
"6325","SD","200906","9.25"
"6326","SD","200905","8.86"
"6327","SD","200904","8.23"
"6328","SD","200903","7.91"
"6329","SD","200902","7.84"
"6330","SD","200901","7.63"
"6331","SD","200812","7.75"
"6332","SD","200811","8.29"
"6333","SD","200810","9.09"
"6334","SD","200809","9.19"
"6335","SD","200808","8.83"
"6336","SD","200807","9.0"
"6337","SD","200806","9.07"
"6338","SD","200805","8.57"
"6339","SD","200804","8.0"
"6340","SD","200803","7.73"
"6341","SD","200802","7.58"
"6342","SD","200801","7.48"
"6343","SD","200712","7.78"
"6344","SD","200711","8.2"
"6345","SD","200710","8.66"
"6346","SD","200709","8.81"
"6347","SD","200708","8.45"
"6348","SD","200707","8.58"
"6349","SD","200706","8.7"
"6350","SD","200705","8.41"
"6351","SD","200704","8.01"
"6352","SD","200703","7.6"
"6353","SD","200702","7.17"
"6354","SD","200701","7.32"
"6355","SD","200612","7.41"
"6356","SD","200611","7.88"
"6357","SD","200610","8.42"
"6358","SD","200609","8.31"
"6359","SD","200608","8.0"
"6360","SD","200607","8.43"
"6361","SD","200606","8.32"
"6362","SD","200605","8.35"
"6363","SD","200604","7.65"
"6364","SD","200603","7.41"
"6365","SD","200602","7.39"
"6366","SD","200601","6.98"
"6367","SD","200512","7.22"
"6368","SD","200511","7.86"
"6369","SD","200510","8.3"
"6370","SD","200509","8.35"
"6371","SD","200508","8.07"
"6372","SD","200507","8.3"
"6373","SD","200506","8.58"
"6374","SD","200505","8.24"
"6375","SD","200504","7.68"
"6376","SD","200503","7.32"
"6377","SD","200502","7.1"
"6378","SD","200501","6.8"
"6379","SD","200412","7.2"
"6380","SD","200411","7.54"
"6381","SD","200410","8.02"
"6382","SD","200409","8.23"
"6383","SD","200408","8.28"
"6384","SD","200407","8.4"
"6385","SD","200406","8.41"
"6386","SD","200405","7.94"
"6387","SD","200404","7.65"
"6388","SD","200403","7.2"
"6389","SD","200402","6.87"
"6390","SD","200401","6.83"
"6391","SD","200312","6.93"
"6392","SD","200311","7.3"
"6393","SD","200310","7.85"
"6394","SD","200309","7.93"
"6395","SD","200308","7.98"
"6396","SD","200307","8.05"
"6397","SD","200306","8.31"
"6398","SD","200305","7.72"
"6399","SD","200304","7.4"
"6400","SD","200303","6.99"
"6401","SD","200302","6.84"
"6402","SD","200301","6.86"
"6403","SD","200212","6.96"
"6404","SD","200211","7.17"
"6405","SD","200210","7.7"
"6406","SD","200209","7.93"
"6407","SD","200208","7.88"
"6408","SD","200207","7.9"
"6409","SD","200206","8.06"
"6410","SD","200205","7.57"
"6411","SD","200204","7.21"
"6412","SD","200203","6.89"
"6413","SD","200202","6.94"
"6414","SD","200201","6.72"
"6415","SD","200112","7.0"
"6416","SD","200111","7.38"
"6417","SD","200110","7.77"
"6418","SD","200109","7.97"
"6419","SD","200108","7.9"
"6420","SD","200107","8.06"
"6421","SD","200106","8.25"
"6422","SD","200105","7.76"
"6423","SD","200104","7.23"
"6424","SD","200103","6.89"
"6425","SD","200102","6.76"
"6426","SD","200101","6.52"
"6427","TN","201309","9.89"
"6428","TN","201308","10.24"
"6429","TN","201307","10.42"
"6430","TN","201306","10.46"
"6431","TN","201305","10.38"
"6432","TN","201304","9.88"
"6433","TN","201303","9.79"
"6434","TN","201302","9.66"
"6435","TN","201301","10.03"
"6436","TN","201212","10.48"
"6437","TN","201211","10.33"
"6438","TN","201210","10.41"
"6439","TN","201209","10.18"
"6440","TN","201208","10.0"
"6441","TN","201207","10.14"
"6442","TN","201206","10.24"
"6443","TN","201205","10.24"
"6444","TN","201204","10.11"
"6445","TN","201203","9.83"
"6446","TN","201202","9.64"
"6447","TN","201201","9.8"
"6448","TN","201112","10.19"
"6449","TN","201111","10.15"
"6450","TN","201110","10.38"
"6451","TN","201109","10.22"
"6452","TN","201108","10.13"
"6453","TN","201107","10.22"
"6454","TN","201106","9.98"
"6455","TN","201105","10.13"
"6456","TN","201104","9.98"
"6457","TN","201103","9.98"
"6458","TN","201102","9.43"
"6459","TN","201101","9.41"
"6460","TN","201012","9.5"
"6461","TN","201011","10.19"
"6462","TN","201010","10.45"
"6463","TN","201009","9.72"
"6464","TN","201008","9.58"
"6465","TN","201007","9.59"
"6466","TN","201006","9.46"
"6467","TN","201005","9.47"
"6468","TN","201004","9.18"
"6469","TN","201003","8.43"
"6470","TN","201002","8.1"
"6471","TN","201001","8.11"
"6472","TN","200912","8.61"
"6473","TN","200911","8.89"
"6474","TN","200910","9.25"
"6475","TN","200909","9.16"
"6476","TN","200908","9.22"
"6477","TN","200907","9.09"
"6478","TN","200906","9.49"
"6479","TN","200905","9.7"
"6480","TN","200904","9.59"
"6481","TN","200903","9.78"
"6482","TN","200902","9.56"
"6483","TN","200901","9.57"
"6484","TN","200812","9.93"
"6485","TN","200811","10.26"
"6486","TN","200810","10.3"
"6487","TN","200809","8.95"
"6488","TN","200808","8.87"
"6489","TN","200807","8.97"
"6490","TN","200806","8.91"
"6491","TN","200805","9.12"
"6492","TN","200804","8.9"
"6493","TN","200803","7.96"
"6494","TN","200802","7.81"
"6495","TN","200801","7.85"
"6496","TN","200712","8.13"
"6497","TN","200711","8.37"
"6498","TN","200710","8.24"
"6499","TN","200709","7.61"
"6500","TN","200708","7.76"
"6501","TN","200707","7.74"
"6502","TN","200706","7.89"
"6503","TN","200705","8.06"
"6504","TN","200704","7.97"
"6505","TN","200703","7.69"
"6506","TN","200702","7.46"
"6507","TN","200701","7.63"
"6508","TN","200612","7.61"
"6509","TN","200611","7.85"
"6510","TN","200610","7.98"
"6511","TN","200609","7.91"
"6512","TN","200608","7.88"
"6513","TN","200607","7.95"
"6514","TN","200606","8.03"
"6515","TN","200605","8.2"
"6516","TN","200604","8.0"
"6517","TN","200603","7.37"
"6518","TN","200602","7.29"
"6519","TN","200601","7.19"
"6520","TN","200512","7.3"
"6521","TN","200511","7.42"
"6522","TN","200510","7.33"
"6523","TN","200509","6.9"
"6524","TN","200508","6.82"
"6525","TN","200507","6.82"
"6526","TN","200506","6.96"
"6527","TN","200505","7.15"
"6528","TN","200504","7.05"
"6529","TN","200503","6.85"
"6530","TN","200502","6.78"
"6531","TN","200501","6.71"
"6532","TN","200412","6.88"
"6533","TN","200411","7.14"
"6534","TN","200410","7.06"
"6535","TN","200409","6.89"
"6536","TN","200408","6.85"
"6537","TN","200407","6.82"
"6538","TN","200406","6.89"
"6539","TN","200405","7.1"
"6540","TN","200404","7.05"
"6541","TN","200403","6.9"
"6542","TN","200402","6.74"
"6543","TN","200401","6.7"
"6544","TN","200312","6.79"
"6545","TN","200311","7.07"
"6546","TN","200310","7.03"
"6547","TN","200309","6.41"
"6548","TN","200308","6.42"
"6549","TN","200307","6.44"
"6550","TN","200306","6.53"
"6551","TN","200305","6.64"
"6552","TN","200304","6.66"
"6553","TN","200303","6.44"
"6554","TN","200302","6.3"
"6555","TN","200301","6.31"
"6556","TN","200212","6.36"
"6557","TN","200211","6.58"
"6558","TN","200210","6.52"
"6559","TN","200209","6.36"
"6560","TN","200208","6.34"
"6561","TN","200207","6.35"
"6562","TN","200206","6.52"
"6563","TN","200205","6.58"
"6564","TN","200204","6.51"
"6565","TN","200203","6.37"
"6566","TN","200202","6.34"
"6567","TN","200201","6.26"
"6568","TN","200112","6.55"
"6569","TN","200111","6.51"
"6570","TN","200110","6.46"
"6571","TN","200109","6.27"
"6572","TN","200108","6.24"
"6573","TN","200107","6.28"
"6574","TN","200106","6.37"
"6575","TN","200105","6.46"
"6576","TN","200104","6.36"
"6577","TN","200103","6.32"
"6578","TN","200102","6.23"
"6579","TN","200101","6.11"
"6580","TX","201309","11.33"
"6581","TX","201308","11.46"
"6582","TX","201307","11.42"
"6583","TX","201306","11.45"
"6584","TX","201305","11.59"
"6585","TX","201304","11.44"
"6586","TX","201303","11.03"
"6587","TX","201302","11.07"
"6588","TX","201301","10.89"
"6589","TX","201212","10.99"
"6590","TX","201211","11.11"
"6591","TX","201210","11.16"
"6592","TX","201209","11.11"
"6593","TX","201208","10.96"
"6594","TX","201207","10.87"
"6595","TX","201206","10.97"
"6596","TX","201205","10.84"
"6597","TX","201204","11.02"
"6598","TX","201203","11.01"
"6599","TX","201202","11.05"
"6600","TX","201201","10.77"
"6601","TX","201112","10.89"
"6602","TX","201111","11.19"
"6603","TX","201110","11.23"
"6604","TX","201109","11.16"
"6605","TX","201108","11.15"
"6606","TX","201107","11.16"
"6607","TX","201106","11.25"
"6608","TX","201105","11.27"
"6609","TX","201104","11.16"
"6610","TX","201103","11.13"
"6611","TX","201102","10.65"
"6612","TX","201101","10.7"
"6613","TX","201012","11.25"
"6614","TX","201011","11.32"
"6615","TX","201010","11.62"
"6616","TX","201009","11.58"
"6617","TX","201008","11.7"
"6618","TX","201007","11.71"
"6619","TX","201006","11.85"
"6620","TX","201005","11.94"
"6621","TX","201004","12.12"
"6622","TX","201003","11.51"
"6623","TX","201002","11.34"
"6624","TX","201001","11.21"
"6625","TX","200912","11.52"
"6626","TX","200911","12.11"
"6627","TX","200910","12.01"
"6628","TX","200909","12.1"
"6629","TX","200908","12.18"
"6630","TX","200907","12.39"
"6631","TX","200906","12.63"
"6632","TX","200905","12.8"
"6633","TX","200904","12.87"
"6634","TX","200903","12.95"
"6635","TX","200902","12.77"
"6636","TX","200901","12.52"
"6637","TX","200812","13.15"
"6638","TX","200811","13.31"
"6639","TX","200810","13.53"
"6640","TX","200809","13.49"
"6641","TX","200808","13.82"
"6642","TX","200807","14.05"
"6643","TX","200806","13.4"
"6644","TX","200805","12.88"
"6645","TX","200804","12.48"
"6646","TX","200803","12.04"
"6647","TX","200802","11.45"
"6648","TX","200801","11.68"
"6649","TX","200712","11.75"
"6650","TX","200711","12.03"
"6651","TX","200710","12.42"
"6652","TX","200709","12.44"
"6653","TX","200708","12.4"
"6654","TX","200707","12.51"
"6655","TX","200706","12.73"
"6656","TX","200705","12.62"
"6657","TX","200704","12.56"
"6658","TX","200703","12.46"
"6659","TX","200702","11.97"
"6660","TX","200701","12.08"
"6661","TX","200612","11.91"
"6662","TX","200611","12.52"
"6663","TX","200610","13.18"
"6664","TX","200609","13.25"
"6665","TX","200608","13.35"
"6666","TX","200607","13.31"
"6667","TX","200606","13.41"
"6668","TX","200605","12.98"
"6669","TX","200604","12.72"
"6670","TX","200603","12.42"
"6671","TX","200602","12.12"
"6672","TX","200601","11.91"
"6673","TX","200512","11.42"
"6674","TX","200511","11.5"
"6675","TX","200510","11.6"
"6676","TX","200509","11.66"
"6677","TX","200508","11.47"
"6678","TX","200507","11.29"
"6679","TX","200506","11.21"
"6680","TX","200505","10.72"
"6681","TX","200504","10.15"
"6682","TX","200503","10.05"
"6683","TX","200502","9.5"
"6684","TX","200501","9.15"
"6685","TX","200412","9.24"
"6686","TX","200411","9.37"
"6687","TX","200410","9.57"
"6688","TX","200409","10.32"
"6689","TX","200408","10.71"
"6690","TX","200407","10.48"
"6691","TX","200406","10.44"
"6692","TX","200405","9.76"
"6693","TX","200404","9.39"
"6694","TX","200403","8.93"
"6695","TX","200402","8.55"
"6696","TX","200401","8.61"
"6697","TX","200312","8.38"
"6698","TX","200311","8.59"
"6699","TX","200310","8.93"
"6700","TX","200309","9.52"
"6701","TX","200308","9.89"
"6702","TX","200307","9.97"
"6703","TX","200306","10.07"
"6704","TX","200305","9.35"
"6705","TX","200304","9.03"
"6706","TX","200303","9.02"
"6707","TX","200302","8.11"
"6708","TX","200301","7.71"
"6709","TX","200212","8.07"
"6710","TX","200211","7.44"
"6711","TX","200210","7.51"
"6712","TX","200209","8.04"
"6713","TX","200208","8.07"
"6714","TX","200207","8.49"
"6715","TX","200206","8.5"
"6716","TX","200205","8.15"
"6717","TX","200204","7.98"
"6718","TX","200203","7.79"
"6719","TX","200202","7.98"
"6720","TX","200201","8.11"
