id,name,alias,IATA,ICAO,callsign,country,active
379,Amapola Flyg AB,,  ,APF,AMAPOLA,Sweden,f
380,Air People International,,  ,APG,AIR PEOPLE,Thailand,f
381,Alpha Aviation,,  ,APH, Inc.,AIRFLIGHT,f
382,ASA Pesada,,  ,API, Lda.,ASA PESADA,f
383,Air Print,,  ,APJ, S.A.,AIR PRINT,f
384,Atlantic Airlines,,  ,BJK,BLACKJACK,United States,f
385,Aerotransporte Petrolero,,  ,PET,AEROPETRO,Colombia,f
387,ACM Aviation,,  ,BJT,BAY JET,United States,f
388,Aircompany Barcol,,  ,BKL,BARCOL,Russia,f
389,All Charter Limited,,  ,BLA,ALL CHARTER,United Kingdom,f
390,Appalachian Flying Service,,  ,APL, Inc.,APPALACHIAN,f
391,Airpac,,  ,APM, Inc.,ALASKA PACIFIC,f
392,Aeropro,,  ,APO,AEROPRO,Canada,f
393,Aerolineas Pacifico Atlantico,,  ,APP, S.A. (Apair),AEROPERLAS,f
394,Aspen Aviation,,  ,APQ,ASPEN BASE,United States,f
395,Aeropuma,,  ,APU, S.A.,AEROPUMA,f
396,Air Plan International,,  ,APV,AIR PLAN,Democratic Republic of the Congo,f
398,Apex Air Cargo,,  ,APX,PARCEL EXPRESS,United States,f
399,APA Internacional,,  ,APY,APA INTERNACIONAL,Dominican Republic,f
400,Aeroatlas,,  ,AQA, S.A.,ATCO,f
401,Aquila Air Ltd.,,  ,AQL,AQUILA,Canada,f
402,Air Queensland,,  ,AQN,BUSHAIR,Australia,f
403,Aluminum Company Of America,,  ,AQO,ALCOA SHUTTLE,United States,f
404,Aviones de Renta de Quintana Roo,,  ,AQT, S.A. de C.V.,AVIOQUINTANA,f
405,AirQuarius Aviation,,  ,AQU,QUARIUS,South Africa,f
423,RPA-Aviataxi Ltd.,,  ,ARP,"",Russia,f
424,Air Klaipeda,,  ,KLD,AIR KLAIPEDA,Lithuania,f
425,Armstrong Air,,  ,ARQ, Inc.,ARMSTRONG,f
426,Air Armenia,,QN,ARR,AIR ARMENIA,Armenia,f
427,Aeromet Servicios,,  ,ARS,METSERVICE,Chile,f
428,Aerotal Aerolineas Territoriales de Colombia Ltda,,  ,ART,AEROTAL,Colombia,f
429,Aravco Ltd.,,  ,ARV,ARAVCO,United Kingdom,f
430,Aria,,  ,ARW,ARIABIRD,France,f
431,Air Xpress,,  ,ARX, Inc.,AIREX,f
432,Airline Alania,,  ,OST,ALANIA,Russia,f
433,Air Tchad,,  ,HTT,HOTEL TANGO,Chad,f
434,Aerloineas de Techuacan,,  ,HUC,LINEAS TEHUACAN,Mexico,f
435,Aerotransportes Huitzilin,,  ,HUT,AEROHUITZILIN,Mexico,f
436,Aero Transportes Del Humaya,,  ,HUY,AERO HUMAYA,Mexico,f
437,Argosy Airways,,  ,ARY,GOSEY,United States,f
438,Air Resorts,,  ,ARZ,AIR RESORTS,United States,f
440,Air-Spray 1967 Ltd.,,  ,ASB,AIR SPRAY,Canada,f
441,Air Star Corporation,,  ,ASC,AIR STAR,Canada,f
443,Airstars,,PL,ASE,MOROZOV,Russia,f
444,Air Schefferville,,  ,ASF, Inc.,SCHEFF,f
445,African Star Airways (PTY) Ltd.,,  ,ASG,AFRICAN STAR,South Africa,f
446,Aerosun International,,  ,ASI, Inc.,AEROSUN,f
447,Air Satellite,,  ,ASJ,SATELLITE,Canada,f
448,Awesome Flight Services (PTY) Ltd.,,  ,ASM,AWESOME,South Africa,f
449,Air and Sea Transport,,  ,ASN, ,Russia,f
450,Aero Slovakia,,  ,ASO,AERO NITRA,Slovakia,f
451,Airsprint,,  ,ASP,AIRSPRINT,Canada,f
453,All Star Airlines,,  ,ASR, Inc.,ALL STAR,f
454,Air Class,,  ,ASS, S.A. de C.V.,AIR CLASS,f
455,Aerlineas Del Oeste,,  ,AST,AEROESTE,Mexico,f
456,Aviones Are,,  ,NRE,AVIONES ARE,Mexico,f
457,Air Nepal International,,  ,NPL,AIR NEPAL,Nepal,f
458,Air Napier,,  ,NPR,"",New Zealand,f
459,Air Taxi & Cargo,,  ,WAM,TAXI CARGO,Sudan,f
460,Arrow Panama,,  ,WAP,ARROW PANAMA,Panama,f
461,Astravia-Bissau Air Transports Ltd.,,  ,ASV,ASTRAVIA,Guinea-Bissau,f
463,Air Transport Association,,  ,ATA,"",United States,f
464,Atlantair Ltd.,,  ,ATB,STARLITE,Canada,f
466,Aerotours Dominicana,,  ,ATD,AEROTOURS,Dominican Republic,f
467,Atlantis Transportation Services,,  ,ATE, Ltd.,ATLANTIS CANADA,f
468,Aerotrans Airline,,  ,ATG,BACHYT,Kazakhstan,f
469,Air Charter World,,  ,XAC,"",United States,f
471,Air Travel Corp.,,  ,ATH,AIR TRAVEL,United States,f
472,Aero-Tropics Air Services,,HC,ATI,"",Australia,f
473,Air Traffic GmbH,,  ,ATJ,SNOOPY,Germany,f
474,AeroTACA,,  ,ATK,AEROTACA,Colombia,f
475,Aerocentral,,  ,ATL,CENTRALMEX,Mexico,f
478,Air Transport International,,8C,ATN,AIR TRANSPORT,United States,f
479,ASTRAL Colombia - Aerotransportes Especiales Ltda.,,  ,ATP,ASTRAL,Colombia,f
480,Air Transport Schiphol,,  ,ATQ,MULTI,Netherlands,f
481,Aeroferinco,,  ,FEO,FERINCO,Mexico,f
482,Aero Taxis Y Servicios Alfe,,  ,FES,AERO ALFE,Mexico,f
483,Avialesookhrana,,  ,FFA,AVIALESOOKHRANA,Russia,f
484,Africair Service,,  ,FFB,FOXTROT FOXTROT,Senegal,f
485,Atlas Airlines,,  ,ATR,ATLAS-AIR,United States,f
486,Air Transport Service,,  ,ATS,"",Democratic Republic of the Congo,f
487,Aer Turas,,  ,ATT,AERTURAS,Ireland,f
488,Atlant Aerobatics Ltd.,,  ,ATU,ATLANT HUNGARY,Hungary,f
489,Avanti Air,,  ,ATV,AVANTI AIR,Germany,f
490,Aero Trades (Western) Ltd.,,  ,ATW,AERO TRADES,Canada,f
494,Air Corporate,,  ,CPV,AIRCORPORATE,Italy,f
495,Aviastar-Tu,,  ,TUP,TUPOLEVAIR,Russia,f
496,AirBridge Cargo,,RU,ABW,AIRBRIDGE CARGO,Russia,f
498,ATESA Aerotaxis Ecuatorianos,,  ,TXU,ATESA,Ecuador,f
499,Austin Express,,  ,TXX,COWBOY,United States,f
500,Audi Air,,  ,AUD, Inc.,AUDI AIR,f
501,Augusta Air Luftfahrtunternehmen,,  ,AUF,AUGUSTA,Germany,f
504,Air Atlantic Uruguay,,  ,AUM,ATLAMUR,Uruguay,f
505,Aviones Unidos,,  ,AUN,AVIONES UNIDOS,Mexico,f
521,Avia Traffic Company,,  ,AVJ,ATOMIC,Kyrgyzstan,f
522,AV8 Helicopters,,  ,AVK,AVIATE-COPTER,South Africa,f
523,Aviacion Ejecutiva Mexicana,,  ,AVM, S.A.,AVEMEX,f
525,Aviation at Work,,  ,AVO,AVIATION WORK,South Africa,f
526,Avcorp Registrations,,  ,AVP,AVCORP,United Kingdom,f
527,Alfa Aerospace,,  ,LFP,ALFA-SPACE,Australia,f
528,Atlantic Airfreight Aviation,,  ,LFR,LANFREIGHT,Sao Tome and Principe,f
529,Aerolift Company,,  ,LFT,LIFTCO,Sierra Leone,f
530,Aviation Services,,  ,AVQ, Inc.,AQUILINE,f
531,Active Aero Charter,,  ,AVR, Inc.,ACTIVE AERO,f
532,Avialsa T-35,,  ,AVS,AVIALSA,Spain,f
533,Asia Avia Airlines,,  ,AVT,ASIAVIA,Indonesia,f
534,Avia Sud A,,  ,AVU,AVIASUD,France,f
535,Airvantage Incorporated,,  ,AVV,AIRVANTAGE,United States,f
536,Aviator Airways,,  ,AVW,AVIATOR,Greece,f
537,Aviapaslauga,,  ,AVX,PASLAUGA,Lithuania,f
538,ASL,,  ,XXX,"",Belgium,f
539,Air Yugoslavia,,  ,YRG,YUGAIR,Serbia,f
540,Airlink Zambia,,K8,ZAK,"",Zambia,f
541,Agence Nationale des Aerodromes et de la Meteorologie,,  ,ZZM,"",Ivory Coast,f
542,Airbus Transport International,,  ,BGA,BELOUGA,France,f
544,Aviodetachment-28,,  ,BGF,BULGARIAN,Bulgaria,f
545,Aero BG,,  ,BGG,AERO BG,Mexico,f
546,Aerotaxis De La Bahia,,  ,BHC,BAHIA,Mexico,f
548,Aviaservice,,  ,BIV,AVIASERVICE,Georgia,f
549,Aerolineas De El Salvador,,  ,SZA,AESA,El Salvador,f
550,Swaziland Airlink,,  ,SZL,SWAZILINK,Swaziland,f
552,Aerovaradero,,  ,AVY, S.A.,AEROVARADERO,f
553,Air Valencia,,  ,AVZ,AIR VALENCIA,Spain,f
554,Airways International,,  ,AWB, Inc.,AIRNAT,f
555,Airwork,,  ,AWK,AIRWORK,New Zealand,f
556,Australian Wetleasing,,  ,AWL,AUSSIEWORLD,Australia,f
557,Air Niamey,,  ,AWN,AIR NIAMEY,Niger,f
558,Awood Air Ltd.,,  ,AWO,AWOOD AIR,Canada,f
559,Arctic Wings And Rotors Ltd.,,  ,AWR,ARCTIC WINGS,Canada,f
560,Auo Airclub AIST-M,,  ,ISM,STORK,Russia,f
561,Arab Wings,,  ,AWS,ARAB WINGS,Jordan,f
562,Air West,,  ,AWT,AIR WEST,Canada,f
564,Airwave Transport,,  ,AWV, Inc.,AIRWAVE,f
566,Aeroway,,  ,AWY, S.L.,AEROWEE,f
568,AirWest,,  ,AWZ, ,Sudan,f
570,Air Express,,  ,AXD,AIR SUDEX,Sudan,f
571,Asian Express Airlines,,HJ,AXF,FREIGHTEXPRESS,Australia,f
572,Aeromexhaga,,  ,AXH,AEROMEXHAGA,Mexico,f
573,Aeron International Airlines,,  ,AXI, Inc.,AIR FREIGHTER,f
574,African Express Airways,,  ,AXK,EXPRESS JET,Kenya,f
577,Alexandair,,  ,AXN,ALEXANDROS,Greece,f
578,Aeromax,,  ,AXP,AEROMAX SPAIN,Spain,f
579,Action Airlines (Action Air Charter),,  ,AXQ,ACTION AIR,United States,f
580,Alberni Airways,,  ,BNI,ALBERNI,Canada,f
581,Aerolineas Bonanza,,  ,BNZ,AERO BONANZA,Mexico,f
582,Aerobona,,  ,BOC,AEROBONA,Mexico,f
583,Aboitiz Air,,  ,BOI,ABAIR,Philippines,f
584,Axel Rent,,  ,AXR, S.A.,RENTAXEL,f
585,Altus Airlines,,  ,AXS,ALTUS,United States,f
586,Aviaxess,,  ,AXV,AXAVIA,France,f
587,Avioimpex A.D.p.o.,,  ,AXX,IMPEX,Macedonia,f
588,Axis Airways,,6V,AXY,AXIS,France,f
589,Aladia Airlines,,  ,AYD,AIRLINES ALADIA,Mexico,f
590,Aykavia Aircompany,,  ,AYK,"",Armenia,f
591,Airman,,  ,AYM, S.L.,AIRMAN,f
592,Atlantic Airlines,,  ,AYN, S.A.,ATLANTIC NICARAGUA,f
593,Awsaj Aviation Services,,  ,AYS,"",Libya,f
594,Ayeet Aviation & Tourism,,  ,AYT,AYEET,Israel,f
597,Azamat,,  ,AZB,TUMARA,Kazakhstan,f
598,Arcus-Air Logistic,,ZE,AZE,ARCUS AIR,Germany,f
599,Air Zermatt AG,,  ,AZF,AIR ZERMATT,Switzerland,f
600,Azalhelikopter,,  ,AZK,AZALHELICOPTER,Azerbaijan,f
601,Africa One,,  ,AZL,SKY AFRICA,Zambia,f
602,Aerocozumel,,  ,AZM,AEROCOZUMEL,Mexico,f
604,Arizona Pacific Airways,,  ,AZP,ARIZONA PACIFIC,United States,f
605,Aviacon Zitotrans Air Company,,  ,AZS,ZITOTRANS,Russia,f
606,Azimut,,  ,AZT, S.A.,AZIMUT,f
607,Azov Avia Airlines,,  ,AZV,AZOV AVIA,Ukraine,f
617,Antanik-Air,,  ,NAU,ANTANIK,Ukraine,f
618,Air Newark,,  ,NER,NEWAIR,United States,f
619,Aircraft Support and Services,,  ,NFF,"",Lebanon,f
620,Aerobanana,,  ,OBA,AEROBANANA,Mexico,f
621,Amako Airlines,,  ,OBK,AMAKO AIR,Nigeria,f
623,Afrique CArgo Service Senegal,,  ,NFS,"",Senegal,f
624,Angoservice,,  ,NGC,ANGOSERVICE,Angola,f
625,Angel Airlines,,  ,NGE,ANGEL AIR,Thailand,f
626,Angel Flight America,,  ,NGF,ANGEL FLIGHT,United States,f
627,Air Atonabee,,  ,OUL,CITY EXPRESS,Canada,f
629,Amira Air,,  ,XPE,EXPERT,Austria,f
630,Aero Express Intercontinental,,  ,XSS,INTER EXPRESS,Mexico,f
631,Advance Aviation Services,,  ,XTJ,"",United States,f
632,Air Libya Tibesti,,  ,TLR,AIR LIBYA,Libya,f
633,Aerovic,,  ,OVC,"",Ecuador,f
634,Airventure,,  ,RVE,AIRVENTURE,Belgium,f
635,Aero Servicios,,  ,RVI,AERO SERVICIOS,Mexico,f
636,Airvallee,,  ,RVL,AIR VALLEE,Italy,f
637,Aeromover,,  ,OVE,AEROMOVER,Mexico,f
638,Aerovias Ejecutivas,,  ,OVI,VIAS EJECUTIVAS,Mexico,f
639,Aero Servicio Pity,,  ,PTD,PITY,Mexico,f
640,Aero Copter,,  ,PTE,"",Mexico,f
642,Air Pal,,  ,PLL,AIRPAL,Spain,f
643,Air Pullmantur,,  ,PLM,PULLMANTUR,Spain,f
644,Aviaexpress,,RX,AEH,Avex,Hungary,f
645,Aviones Para Servirle,,  ,PSG,SERVIAVIONES,Mexico,f
646,Avio Sluzba,,  ,SLU,AVIO SLUZBA,Serbia,f
647,Air Scorpio,,  ,SCU,SCORPIO UNIVERS,Bulgaria,f
648,Air Spirit,,  ,SIP,AIR SPIRIT,United States,f
649,Alatau Airlines,,  ,BMV,OLIGA,Kazakhstan,f
650,Aviateca,,  ,GUG,AVIATECA,Guatemala,f
651,Aroostook Aviation,,  ,PXX,PINE STATE,United States,f
652,Aeropycsa,,  ,PYC,AEROPYCSA,Mexico,f
653,Association of Private Pilots of Kazakhstan,,  ,PVK,BORIS,Kazakhstan,f
654,The Amiri Flight,,  ,BAH,BAHRAIN,Bahrain,f
655,Aero Services,,  ,BAS,AEROSERV,Barbados,f
656,Ababeel Aviation,,  ,BBE,BABEL AIR,Sudan,f
657,Air Bashkortostan,,  ,BBT,AGYDAL,Russia,f
658,Ambulance Air Africa,,  ,MCY,MERCY,South Africa,f
660,Aeropuelche,,  ,PUE,PUELCHE,Chile,f
661,Aeroput,,  ,PUT,"",Serbia,f
662,Azzurra Air,,  ,AZI,AZZURRA,Italy,f
663,Airshop,,FF,   ,"",Netherlands,f
664,African Transport Trading and Investment Company,,ML,   ,"",Sudan,f
666,Aero Costa Taxi Aereo,,  ,XCT,AEROCOSTAXI,Mexico,f
667,Aerovitro,,  ,VRO,AEROVITRO,Mexico,f
668,Aerotaxi Villa Rica,,  ,VRI,VILLARICA,Mexico,f
669,Aerovega,,  ,VEG,AEROVEGA,Mexico,f
670,Aerovilla,,  ,VVG,AEROVILLA,Colombia,f
671,Aerolineas Villaverde,,  ,VLR,VILLAVERDE,Mexico,f
672,Aero Air,,  ,WIL,WILLIAMETTE,United States,f
673,Aero Ejecutivos,,  ,VEJ,VENEJECUTIV,Venezuela,f
674,Aero Industries Inc,,  ,WAB,WABASH,United States,f
675,Aero Servicios Vanguardia,,  ,VNG,VANGUARDIA,Mexico,f
676,Aero Taxi Los Valles,,  ,VAD,VALLES,Spain,f
677,Aero Vilamoura,,  ,VMR,AERO VILAMOURA,Portugal,f
678,Aero Virel,,  ,VLS,VIREL,Mexico,f
679,Aeronautical Radio Inc,,  ,XAA,"",United States,f
680,Aerovuelox,,  ,VUO,AEROVUELOX,Mexico,f
681,Aeronaves TSM,,  ,VTM,AERONAVES TSM,Mexico,f
684,Air-Rep,,  ,XPR,"",United States,f
685,Air Excel,,  ,XLL,TINGA-TINGA,Tanzania,f
686,Air Evans,,  ,VAE,AIR-EVANS,Spain,f
687,Air Sorel,,  ,WHY,AIR SOREL,Canada,f
688,Air Net Private Charter,,  ,WDR,WIND RIDER,United States,f
689,Air Executive Charter,,  ,XEC,"",Germany,f
691,Air Midwest,,  ,VTY,VICTORY,Nigeria,f
693,Air Urga,,3N,URG,URGA,Ukraine,f
694,Air Vardar,,  ,VDR,VARDAR,Macedonia,f
696,Air Walser,,  ,WLR,AIRWALSER,Italy,f
697,Aircompany Rosavia,,  ,URA,ROSAVIA,Ukraine,f
698,Aircraft Performance Group,,  ,XLB,"",United States,f
699,Airwaves Airlink,,  ,WLA,AIRLIMITED,Zambia,f
700,Airways Corporation of New Zealand,,  ,XFX,AIRCORP,New Zealand,f
701,Airways,,  ,WAY,GARONNE,France,f
702,Airwings oy,,  ,WGS,AIRWINGS,Finland,f
703,Airkenya,,  ,XAK,SUNEXPRESS,Kenya,f
704,Air-Lift Associates,,  ,WPK,WOLFPACK,United States,f
705,Airtrans Ltd,,  ,VAB,"",Russia,f
706,ARP 410 Airlines,,  ,URP,AIR-ARP,Ukraine,f
707,Auckland Regional Rescue Helicopter Trust,,  ,WPR,WESTPAC RESCUE,New Zealand,f
708,Aurora Airlines,,  ,URR,AIR AURORA,Slovenia,f
709,Austro Aereo,,  ,UST,AUSTRO AEREO,Ecuador,f
710,Aviation Partners,,  ,WLT,WINGLET,United States,f
711,Avialift Vladivostok,,  ,VLV,VLADLIFT,Russia,f
722,Airline Operations Services,,  ,XAO,"",United States,f
723,Airlines 400,,  ,VAZ,REMONT AIR,Russia,f
725,Ameravia,,  ,VAM,AMERAVIA,Uruguay,f
726,Angkor Air,,  ,VAV,AIR ANGKOR,Cambodia,f
727,AVB-2004 Ltd,,  ,VBC,AIR VICTOR,Bulgaria,f
728,ASECNA,,  ,XKX,"",France,f
729,AT and T Aviation Division,,  ,XAT,"",United States,f
730,Avalair,,  ,VAI,AIR AVALAIR,Serbia,f
731,Averitt Air Charter,,  ,VRT,AVERITT,United States,f
732,Avensa,,VE,AVE,Avensa,Venezuela,f
733,Avolar Aerolineas,,V5,VLI,AEROVOLAR,Mexico,f
734,Avstar Aviation,,  ,VSA,STARBIRD,South Africa,f
735,AVESCA,,  ,VSC,AVESCA,Colombia,f
736,Aviaprom Enterprises,,  ,XAV,AVIAPROM,Russia,f
737,Avia Trans Air Transport,,  ,VTT,VIATRANSPORT,Sudan,f
738,Aviostart AS,,  ,VSR,AVIOSTART,Bulgaria,f
739,Aviacao Transportes Aereos e Cargas,,  ,VTG,ATACARGO,Angola,f
740,Assistance Aeroportuaire de L'Aeroport de Paris,,  ,XJA,"",France,f
741,American Flight Service Systems,,  ,XFS,"",United States,f
742,AASANA,,  ,XXV,"",Bolivia,f
743,Australian air Express,,  ,XME,AUS-CARGO,Australia,f
744,AMS Group,,  ,XMG,"",Russia,f
745,Air Caraibes Atlantique,,  ,CAJ,CAR LINE,France,f
746,Air China Cargo,,  ,CAO,AIRCHINA FREIGHT,China,f
747,Aerovias Caribe,,  ,CBE,AEROCARIBE,Mexico,f
748,Aerotaxi del Cabo,,  ,CBO,TAXI CABO,Mexico,f
749,Air Columbus,,  ,CBS,AIR COLUMBUS,Ukraine,f
750,Aero Cabo,,  ,CBV,CABOAEREO,Mexico,f
752,Aerocardal,,  ,CDA,CARDAL,Chile,f
754,Aerotrans,,  ,CDU,"",Russia,f
755,Airline Skol,,  ,CDV,SKOL,Russia,f
756,Aerofan,,  ,CFF,AEROFAN,Spain,f
757,ACEF,,  ,CFM,ACEF,Portugal,f
758,Africa One,,  ,CFR,"",Democratic Republic of the Congo,f
759,Aero Calafia,,  ,CFV,CALAFIA,Mexico,f
760,Air Cargo Belize,,  ,CGB,CARGO BELIZE,Belize,f
761,Aero Clube Do Algarve,,  ,CGV,CLUBE ALGARVE,Portugal,f
762,Air Great Wall,,  ,CGW,CHANGCHENG,China,f
763,Aircompany Chaika,,  ,CHJ,AIR CHAIKA,Ukraine,f
764,Air Charter Services,,  ,CHR,ZAIRE CHARTER,Democratic Republic of the Congo,f
765,Air Charter Professionals,,  ,CHV,CHARTAIR,United States,f
766,Asia Continental Airlines,,  ,CID,ACID,Kazakhstan,f
767,Arctic Circle Air Service,,5F,CIR,AIR ARCTIC,United States,f
768,Aviation Charter Services,,  ,CKL,CIRCLE CITY,United States,f
769,Aerovias Castillo,,  ,CLL,AEROCASTILLO,Mexico,f
770,Aero Club De Portugal,,  ,CLP,CLUB PORTUGAL,Portugal,f
771,Air Care Alliance,,  ,CMF,COMPASSION,United States,f
772,Aero Continente Dominicana,,  ,CND,CONDOMINICANA,Dominican Republic,f
773,Air Toronto,,  ,CNE,CONNECTOR,Canada,f
774,Aquila Air,,  ,CNH,CHENANGO,United States,f
775,Air Consul,,  ,CNU,AIR CONSUL,Spain,f
776,Allcanada Express,,  ,CNX,CANEX,Canada,f
777,ATS Private Company,,  ,CPF,TECHSERVICE,Ukraine,f
778,Air Corridor,,QC,CRD,AIR CORRIDOR,Mozambique,f
779,Air Central,,NV,CRF,AIR CENTRAL,Japan,f
780,Air Cruzal,,  ,CRJ,AIR CRUZAL,Angola,f
781,Aerotransportes Corporativos,,  ,CRP,AEROTRANSCORP,Mexico,f
782,Air Creebec,,  ,CRQ,CREE,Canada,f
783,Aero Charter and Transport,,  ,CTA,CHAR-TRAN,United States,f
784,Air Tenglong,,  ,CTE,TENGLONG,China,f
785,Aerlineas Centauro,,  ,CTR,CENTAURO,Mexico,f
786,Aerocuahonte,,  ,CUO,CUAHONTE,Mexico,f
789,Australian Customs Service,,  ,CWP,COASTWATCH,Australia,f
790,Air One Cityliner,,  ,CYL,CITYLINER,Italy,f
791,Air Transport,,  ,CYO,COYOTE,United States,f
793,Aerocheyenne,,  ,CYE,AEROCHEYENNE,Mexico,f
795,Aerovias DAP,,  ,DAP,DAP,Chile,f
796,Air Alpha,,  ,DBA,DOUBLE-A,United States,f
797,Air Niagara Express,,  ,DBD,AIR NIAGARA,Canada,f
798,Aviation Defense Service,,  ,DEF,TIRPA,France,f
799,Air Service Groningen,,  ,DEG,DEGGER,Netherlands,f
801,Astar Air Cargo,,ER,DHL,DAHL,United States,f
802,Archer Aviation,,  ,DHM,ARCHER,United Kingdom,f
803,Aeromedica,,  ,DIC,AEROMEDICA,Mexico,f
804,Aerodin,,  ,DIN,AERODIN,Mexico,f
805,Antinea Airlines,,HO,DJA,ANTINEA,Algeria,f
806,Air Djibouti,,  ,DJU,AIR DJIB,Djibouti,f
808,Aero Modelo,,  ,DLS,AEROMODELO,Mexico,f
809,Aerolineas Del Sur,,  ,DLU,DEL SUR,Chile,f
810,Aerodinamica de Monterrey,,  ,DMC,DINAMICAMONT,Mexico,f
811,Aeroservicios Dinamicos,,  ,DMI,AERODINAMICO,Mexico,f
812,Aerotaxis Dosmil,,  ,DML,"",Mexico,f
813,Aerodespachos De El Salvador,,  ,DNA,AERODESPACHOS,El Salvador,f
825,Aeroservicios Ecuatorianos,,  ,EAE,AECA,Ecuador,f
826,Aero-Pyrenees,,  ,EAP,AERO-PYRENEES,France,f
827,Air Transport,,  ,EAT,TRANS EUROPE,Slovakia,f
828,Aero Airlines,,EE,EAY,REVAL,Estonia,f
829,Aero Ejecutivo De Baja California,,  ,EBC,CALIXJET,Mexico,f
830,Air City,,4F,ECE,AIRCITY,Germany,f
831,Aero Ejecutivos RCG,,  ,ECG,EJECTUIVOS RCG,Mexico,f
832,Aeronautica Castellana,,  ,ECL,AERO CASTELLANA,Spain,f
833,Aerolineas Comerciales,,  ,ECM,AERO COMERCIALES,Mexico,f
834,Aerolineas Nacionales Del Ecuador,,  ,EDA,ANDES,Ecuador,f
835,Air Este,,  ,EET,AESTE,Spain,f
836,Air Mana,,  ,EFC,FLIGHT TAXI,France,f
838,Aeroservicios Ejecutivos Corporativos,,  ,EJP,EJECCORPORATIVOS,Mexico,f
839,Alpi Eagles,,E8,ELG,ALPI EAGLES,Italy,f
840,Arrendoora y Transportadora Aerea,,  ,END,ARRENDADORA,Mexico,f
841,Eliossola,,  ,EOS,ELIOSSOLA,Italy,f
842,Shenzhen Donghai Airlines,,  ,EPA,DONGHAI AIR,China,f
843,Aeronaves Del Noroeste,,  ,ENW,AERONOR,Spain,f
844,Airailes,,  ,EOL,EOLE,France,f
845,Aero Ermes,,  ,EOM,AERO ERMES,Mexico,f
846,Aero Transportes Empresariales,,  ,EPL,EMPRESARIALES,Mexico,f
847,Epps Air Service,,  ,EPS,EPPS AIR,United States,f
848,Aero Empresarial,,  ,EPE,AEROEMPRESARIAL,Mexico,f
849,Air S,,KY,EQL,EQUATORIAL,Air S,f
850,Avianergo,,  ,ERG,AVIANERGO,Russia,f
851,Aero Servicios Regiomontanos,,  ,ERI,ASERGIO,Mexico,f
852,Aerosec,,  ,ERK,AEROSEC,Chile,f
853,Aeromaan,,  ,ERM,EOMAAN,Mexico,f
854,Aerosaba,,  ,ESB,AEROSABA,Mexico,f
855,Avitat,,  ,ESO,"",United Kingdom,f
856,Aerolineas Ejecutivas Del Sureste,,  ,ESU,ALESUR,Mexico,f
857,Aeronautica Le Esperanza,,  ,ESZ,ESPERANZA,Mexico,f
858,ATTICO,,  ,ETC,TRANATTICO,Sudan,f
859,Aero Siete,,  ,ETE,AEROSIETE,Mexico,f
860,Air Atlanta Europe,,  ,EUK,SNOWBIRD,United Kingdom,f
861,Air Evex,,  ,EVE,SUNBEAM,Germany,f
862,Aeronautical Academy of Europe,,  ,EVR,DIANA,Portugal,f
863,Air Exchange,,  ,EXG,EXCHANGE,United States,f
864,Atlantic Helicopters,,  ,FAC,FAROECOPTER,Denmark,f
865,Argentine Air Force,,  ,FAG,FUAER,Argentina,f
866,Air Fiji,,PC,FAJ,FIJIAIR,Fiji,f
867,AF-Air International,,  ,FAN,FANBIRD,Angola,f
868,Aviation Data Systems,,  ,FBW,"",United States,f
869,Air Carriers,,  ,FCI,FAST CHECK,United States,f
870,Aerofrisco,,  ,FCO,AEROFRISCO,Mexico,f
871,Alfa 4,,  ,FCU,"",Mexico,f
872,African Airlines,,  ,FDA,AIR SANKORE,Mali,f
873,African Medical and Research Foundation,,  ,FDS,FLYDOC,Kenya,f
874,Aero Freight,,  ,FGT,FREIAERO,Mexico,f
875,Aerosafin,,  ,FIC,AEROSAFIN,Mexico,f
877,Aerodata Flight Inspection,,  ,FII,FLIGHT CHECKER,Germany,f
880,Air Falcon,,  ,FLD,"",Pakistan,f
883,Air Fret De Mauritanie,,  ,FMT,"",Mauritania,f
884,Avio Nord,,  ,FNM,"",Italy,f
885,Aeroflota Del Noroeste,,  ,FNO,RIAZOR,Spain,f
886,Aero Fenix,,  ,FNX,AERO FENIX,France,f
887,Ford Motor Company,,  ,FRD,FORD,United States,f
888,African Company Airlines,,  ,FPY,AFRICOMPANY,Democratic Republic of the Congo,f
889,Afrijet Airlines,,  ,FRJ,AFRIJET,Nigeria,f
890,Afrika Aviation Handlers,,  ,FRK,AFRIFAST,Kenya,f
891,Afrique Chart'air,,  ,FRQ,CHARTER AFRIQUE,Cameroon,f
892,Aerofreight Airlines,,  ,FRT,"",Russia,f
893,Aereos Limited,,  ,FST,FAST TRACK,United Kingdom,f
894,Air Affaires Tchad,,  ,FTC,AFFAIRES TCHAD,Chad,f
895,ABC Bedarsflug,,  ,FTY,FLY TYROL,Austria,f
898,Aerogaucho,,  ,GAU,AEROGAUCHO,Uruguay,f
899,Aero Business Charter,,  ,GBJ,GLOBAL JET,Germany,f
900,Atlantic Airlines,,  ,GBN,ATLANTIC GABON,Gabon,f
901,Aeronor,,  ,GCF,AEROCARTO,Spain,f
902,Aerogem Cargo,,  ,GCK,AEROGEM,Ghana,f
903,Aerovias del Golfo,,  ,GFO,AEROVIAS GOLFO,Mexico,f
904,Aeronautica,,  ,GGL,GIRA GLOBO,Angola,f
905,Air Georgian,,ZX,GGN,GEORGIAN,Canada,f
906,Aviance,,  ,GHL,HANDLING,United Kingdom,f
907,Air Ghana,,  ,GHN,AIR GHANA,Ghana,f
